,name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date,parcel_no
282,EL CAJON TEST ONLY CENTER,223769,/details/1310/ARD/223769/af7baa8f5408683ec5eca64c5bd83371,Automotive Repair Dealer,Revoked,"September 30, 2011",,SAN DIEGO,California,SAN DIEGO,92104,1,180.0,search.dca.ca.gov,1.0412411689758299,3424 EL CAJON BLVD,,No APN MATCH
283,ED AUTO REPAIR,276558,/details/1310/ARD/276558/d549ab65199490a8bf57420f3252f3a2,Automotive Repair Dealer,Valid,"May 31, 2018",,SOUTH SAN FRANCISCO,California,SAN MATEO,94080,1,180.0,search.dca.ca.gov,0.3181426525115967,418 VICTORY AVE,,No APN MATCH
284,EL MAESTROS TEST ONLY,255789,/details/1310/ARD/255789/947b60a18e6880b26b8fc942b0760083,Automotive Repair Dealer,Revoked,"June 30, 2009",,LOS ANGELES,California,LOS ANGELES,90003,1,180.0,search.dca.ca.gov,1.2705953121185305,427 WEST FLORENCE AVE UNIT B,,No APN MATCH
285,DYRNESS AUTOMOTIVE,287393,/details/1310/ARD/287393/79354eb2bb13a92e72513d1c3f8d9215,Automotive Repair Dealer,Valid,"June 30, 2020",,GLENDALE,California,LOS ANGELES,91204,1,180.0,search.dca.ca.gov,0.21939516067504886,425 S CENTRAL AVENUE,,No APN MATCH
286,E & M AUTO,280927,/details/1310/ARD/280927/e3f52a2cd71a2a96348738a012f31b47,Automotive Repair Dealer,Cancelled,"July 31, 2016",,SUN VALLEY,California,LOS ANGELES,91352,1,180.0,search.dca.ca.gov,0.2792496681213379,12157 BRANFORD ST # 8,,No APN MATCH
287,DUALTONE AUTOMOTIVE,292050,/details/1310/ARD/292050/81983cbaa8ea3e6d344dad59f6ae3ee4,Automotive Repair Dealer,Valid,"September 30, 2020",,SAN DIEGO,California,SAN DIEGO,92109,1,180.0,search.dca.ca.gov,0.21542048454284668,4745 MISSION BAY DRIVE,,No APN MATCH
288,DTX INSPECTIONS,288243,/details/1310/ARD/288243/16ad28028ebb04f12e593d054d1bea58,Automotive Repair Dealer,Delinquent,"August 31, 2019",,LOS ANGELES,California,LOS ANGELES,90048,1,180.0,search.dca.ca.gov,0.3480687141418457,320 ARNAZ DRIVE #114,,No APN MATCH
289,DR V AUTO CLINIC  (Previous Name),158648,/details/1310/ARD/158648/4bd7dd04b91a4e0e4593a28ce5ef8762,Automotive Repair Dealer,Cancelled,"February 28, 2019",,CATHEDRAL CITY,California,RIVERSIDE,92234,1,180.0,search.dca.ca.gov,0.3081693649291992,68-805 PEREZ RD #F31,,No APN MATCH
290,DUDE ELLIS AUTO SALES,203476,/details/1310/ARD/203476/08e7609d076bb7683eeddc0ed3bae6b3,Automotive Repair Dealer,Valid,"February 28, 2021",,ORANGE,California,ORANGE,92867,1,180.0,search.dca.ca.gov,0.56349778175354,973 N ELM,,No APN MATCH
291,DOWNEY NISSAN  (Previous Name),280600,/details/1310/ARD/280600/8414be67304eb525e63ddc4623fa06d6,Automotive Repair Dealer,Delinquent,"June 30, 2018",,VALENCIA,California,LOS ANGELES,91355,1,180.0,search.dca.ca.gov,0.2503280639648437,24111 CREEKSIDE RD,,No APN MATCH
292,E Z AUTO TEST ONLY  (Previous Name),267767,/details/1310/ARD/267767/d2f2dfeabccd2ecae62ad809fd8c0626,Automotive Repair Dealer,Valid,"January 31, 2021",,PANORAMA CITY,California,LOS ANGELES,91402,1,180.0,search.dca.ca.gov,1.0990488529205322,9450 VAN NUYS BLVD #3 & 8,,No APN MATCH
293,DYRNESS AUTOMOTIVE,101728,/details/1310/ARD/101728/02d9e5755d088ebec8697b82ecb1b2f2,Automotive Repair Dealer,Cancelled,"April 30, 2012",,GLENDALE,California,LOS ANGELES,91204,1,180.0,search.dca.ca.gov,0.9394729137420654,425 S CENTRAL AVE,,No APN MATCH
294,E D SMOG CHECK,276677,/details/1310/ARD/276677/b27d44c69e1a0da7390ddd47e7b2f4e9,Automotive Repair Dealer,Cancelled,"May 31, 2015",,HAWTHORNE,California,LOS ANGELES,90250,1,180.0,search.dca.ca.gov,0.9993267059326172,13623 CRENSHAW BLVD,,No APN MATCH
295,DOUG HAMPTON AUTO REPAIR INC,148115,/details/1310/ARD/148115/65fa07ae38943357182b423a86a4fe1b,Automotive Repair Dealer,Valid,"July 31, 2020",,SALINAS,California,MONTEREY,93901,1,180.0,search.dca.ca.gov,0.2283918857574463,1054 TERVEN #A,,No APN MATCH
296,DR V AUTO CLINIC,178623,/details/1310/ARD/178623/247b87db0e5bf02e168a0caccab53f96,Automotive Repair Dealer,Valid,"May 31, 2020",,CATHEDRAL CITY,California,RIVERSIDE,92234,1,180.0,search.dca.ca.gov,0.8636929988861084,68805 PEREZ RD UNIT F#30,,No APN MATCH
297,DONS WISE'S AUTOWERKS,239028,/details/1310/ARD/239028/e451b43babc8b706e638c18fb557825d,Automotive Repair Dealer,Valid,"April 30, 2021",,CAMPBELL,California,SANTA CLARA,95008,1,180.0,search.dca.ca.gov,0.2593100070953369,1320 DELL AVENUE #E,,ERROR
298,DONADA COMPLETE AUTO REPAIR,284199,/details/1310/ARD/284199/1a247b59e36415ca43f6e2f01f9a4e88,Automotive Repair Dealer,Delinquent,"July 31, 2017",,NORTH HOLLYWOOD,California,LOS ANGELES,91605,1,180.0,search.dca.ca.gov,0.17652249336242676,13244 SHERMAN WAY UNIT A,,No APN MATCH
299,DON PANCHO AUTO BODY,283383,/details/1310/ARD/283383/d44707aaf7299c04b5c44b383906324c,Automotive Repair Dealer,Cancelled,"April 30, 2018",,BAKERSFIELD,California,KERN,93307,1,180.0,search.dca.ca.gov,0.2044527530670166,2325 S. UNION,,No APN MATCH
300,EL CAJON TRUCK AND AUTO,245574,/details/1310/ARD/245574/1877b7ba366e68633d3f341cd51391c5,Automotive Repair Dealer,Valid,"May 31, 2020",,EL CAJON,California,SAN DIEGO,92021,1,180.0,search.dca.ca.gov,2.644906520843506,1233 ORO STREET,,No APN MATCH
301,DOMINATOR STREET RODS,266638,/details/1310/ARD/266638/18d58fd62f4c8b3c9ba9504f9d36d858,Automotive Repair Dealer,Valid,"September 30, 2020",,TRACY,California,SAN JOAQUIN,95304,1,180.0,search.dca.ca.gov,0.1631612777709961,4130 COMMERCIAL DR,,No APN MATCH
302,DOWNEY NISSAN,253766,/details/1310/ARD/253766/9914fe668184d08f89c7e97a79132e9b,Automotive Repair Dealer,Valid,"January 31, 2021",,DOWNEY,California,LOS ANGELES,90241,1,180.0,search.dca.ca.gov,1.0507884025573728,7321 FIRESTONE BLVD,,No APN MATCH
303,DONS OF SAN MATEO,232239,/details/1310/ARD/232239/9bdb9dc4cbb8bb0134f215b6839b7dc4,Automotive Repair Dealer,Cancelled,"February 28, 2019",,SAN MATEO,California,SAN MATEO,94401,1,180.0,search.dca.ca.gov,0.6139562129974365,130 S AMPHLETT BLVD,,No APN MATCH
304,DOS PALOS SMOG  (Previous Name),289605,/details/1310/ARD/289605/b53e71ab7da72a46756b58b68032a9ff,Automotive Repair Dealer,Delinquent,"February 28, 2019",,DOS PALOS,California,MERCED,93620,1,180.0,search.dca.ca.gov,0.7456035614013672,2534 BLOSSOM ST,,No APN MATCH
305,DOWNTOWN GAS & SMOG,263938,/details/1310/ARD/263938/8d9ab6650a6ae6c36b522520e98751f5,Automotive Repair Dealer,Valid,"January 31, 2021",,LANCASTER,California,LOS ANGELES,93534,1,180.0,search.dca.ca.gov,1.1854279041290283,44358 10TH ST WEST,,No APN MATCH
306,DOMAN AUTO BODY,145131,/details/1310/ARD/145131/b259917aa00527b0a2a45bc198e40092,Automotive Repair Dealer,Valid,"February 28, 2021",,HESPERIA,California,SAN BERNARDINO,92345,1,180.0,search.dca.ca.gov,0.23836302757263186,16718 SMOKETREE #A,,No APN MATCH
307,DMA AUTO,215946,/details/1310/ARD/215946/65629957c98bf0340d1ab3fcfcef9517,Automotive Repair Dealer,Cancelled,"April 30, 2012",,ANTELOPE,California,SACRAMENTO,95843,1,180.0,search.dca.ca.gov,0.14163684844970706,5417 OLD ENGLAND COURT,,No APN MATCH
308,DISCOUNT DEALS AUTO REPAIR,266396,/details/1310/ARD/266396/51f2797786d5a81fc8b1d7dd2f32cb79,Automotive Repair Dealer,Cancelled,"August 31, 2016",,RESEDA,California,LOS ANGELES,91335,1,180.0,search.dca.ca.gov,0.16455912590026855,18743 SHERMAN WAY # 2,,No APN MATCH
309,DIESELRO OF SAN LUIS OBISPO INC  (Previous Name),255509,/details/1310/ARD/255509/f0e8ea820e03f0d9c1af7ca75c61460b,Automotive Repair Dealer,Cancelled,"June 30, 2019",,SAN LUIS OBISPO,California,SAN LUIS OBISPO,93401,1,180.0,search.dca.ca.gov,0.1356360912322998,4554 BROAD STREET,,No APN MATCH
310,DISCOUNT DEALS,216153,/details/1310/ARD/216153/f79dfac25a846441e0cccf12afd36f1f,Automotive Repair Dealer,Cancelled,"May 31, 2005",,SAN FERNANDO,California,LOS ANGELES,91340,1,180.0,search.dca.ca.gov,0.2144253253936768,648 SAN FERNANDO ROAD,,No APN MATCH
311,DINO-MOTORS,259106,/details/1310/ARD/259106/f9193efb50a16a37ac897ec9cf9a32d1,Automotive Repair Dealer,Cancelled,"August 31, 2017",,SAN MATEO,California,SAN MATEO,94402,1,180.0,search.dca.ca.gov,0.2114400863647461,1321 S RAILROAD AVE,,No APN MATCH
312,DINGS AND DENTS INC,240617,/details/1310/ARD/240617/0e6700aa558c793a3f3d749007e98ef7,Automotive Repair Dealer,Delinquent,"July 31, 2019",,CAMPBELL,California,SANTA CLARA,95008,1,180.0,search.dca.ca.gov,0.21343278884887693,60 EAST SUNNYOAKS AVE,,No APN MATCH
313,DIABLO KAWASAKI BMW,159298,/details/1310/ARD/159298/fbf95e792facb3c90e17cf77bb3ccd59,Automotive Repair Dealer,Cancelled,"March 31, 2016",,WALNUT CREEK,California,CONTRA COSTA,94596,1,180.0,search.dca.ca.gov,0.15957164764404294,1255 PARKSIDE DR,,No APN MATCH
314,DON FRANCISCO SMOG CHECK  (Previous Name),282066,/details/1310/ARD/282066/3e9b85375282f8903744a9688206cd59,Automotive Repair Dealer,Revoked,"November 30, 2019",,SAN PABLO,California,CONTRA COSTA,94806,1,180.0,search.dca.ca.gov,0.7705380916595459,1868 RUMRILL BLVD SUITE 2,,No APN MATCH
315,DGS AUTO REPAIR,180813,/details/1310/ARD/180813/259f9714adec5e38efc2ae9a952e1c49,Automotive Repair Dealer,Cancelled,"October 31, 2016",,FRESNO,California,FRESNO,93727,1,180.0,search.dca.ca.gov,0.1436142921447754,4933 E LANSING WAY #103,,No APN MATCH
316,DEWAYNES  GARAGE,165904,/details/1310/ARD/165904/717202ff98dda3a2bdf7514cb1aa6124,Automotive Repair Dealer,Valid,"March 31, 2020",,SANGER,California,FRESNO,93657,1,180.0,search.dca.ca.gov,0.18948984146118164,1849 INDUSTRIAL WY #101,,No APN MATCH
317,DEVIOUS CUSTOMS,221586,/details/1310/ARD/221586/e8e3e2fa0795bfcca75190e0505b9b97,Automotive Repair Dealer,Cancelled,"May 31, 2012",,RIVERSIDE,California,RIVERSIDE,92504,1,180.0,search.dca.ca.gov,0.18650245666503906,6942 ED PERKIC ST UNIT G,,No APN MATCH
318,DEVIOUS CUSTOMS,281821,/details/1310/ARD/281821/11b363fc894f4cc1efb351b4a3e96ee6,Automotive Repair Dealer,Valid,"October 31, 2020",,RIVERSIDE,California,RIVERSIDE,92509,1,180.0,search.dca.ca.gov,0.18749117851257324,6942 ED PERKIC ST UNIT G,,No APN MATCH
319,DESHLERS COLLISION REPAIRS INC,244452,/details/1310/ARD/244452/27abcd7c02eba3bee23048f5f5985c5c,Automotive Repair Dealer,Valid,"March 31, 2020",,ORANGE,California,ORANGE,92665,1,180.0,search.dca.ca.gov,0.15259075164794922,1133 W TAFT,,No APN MATCH
320,DESERT EXPRESS COLLISION & PAINT,278191,/details/1310/ARD/278191/592d6755678df9f84854fd2035f97d09,Automotive Repair Dealer,Delinquent,"October 31, 2017",,CATHEDRAL CITY,California,RIVERSIDE,92234,1,180.0,search.dca.ca.gov,0.15558409690856936,68688 PEREZ RD,,No APN MATCH
321,DMD SMOG,244259,/details/1310/ARD/244259/cf603000d986add1eb715db2dbd96168,Automotive Repair Dealer,Cancelled,"March 31, 2016",,SYLMAR,California,LOS ANGELES,91342,1,180.0,search.dca.ca.gov,0.7480096817016602,12691 SAN FERNANDO ROAD #C,,No APN MATCH
322,DELTA NATIONAL AUTO GLASS,173202,/details/1310/ARD/173202/daf8265e8a1f85cd0b8058cac44d7010,Automotive Repair Dealer,Valid,"June 30, 2020",,FREEDOM,California,SANTA CRUZ,95019,1,180.0,search.dca.ca.gov,0.15459775924682614,1811 FREEDOM BLVD,,No APN MATCH
323,DENT MEDICS,256578,/details/1310/ARD/256578/b23b297c2b2253b3159d5f83b1c8b147,Automotive Repair Dealer,Valid,"October 31, 2020",,LA MESA,California,SAN DIEGO,91941,1,180.0,search.dca.ca.gov,0.2373659610748291,9621 EL GRANITO AVE,,No APN MATCH
324,DEMARA'S COLLISION AND AUTO REPAIR,275408,/details/1310/ARD/275408/3a469090c1882e77ad26f3926502215a,Automotive Repair Dealer,Delinquent,"January 31, 2019",,SALINAS,California,MONTEREY,93901,1,180.0,search.dca.ca.gov,0.25032496452331543,369 E MARKET ST #I,,No APN MATCH
325,DERUELLE'S SERVICE CENTER,278489,/details/1310/ARD/278489/84a5820dd2eeeb310f1e382f93269d86,Automotive Repair Dealer,Valid,"November 30, 2020",,SHINGLE SPRINGS,California,EL DORADO,95682,1,180.0,search.dca.ca.gov,0.3171572685241699,4211 SUNSET LANE #105,,No APN MATCH
326,DELCO TIRE CO,130617,/details/1310/ARD/130617/1b36fe06304ac5d6a1142c2611bb480d,Automotive Repair Dealer,Cancelled,"February 28, 2005",,ENCINO,California,LOS ANGELES,91316,1,180.0,search.dca.ca.gov,0.15458059310913086,17554 VENTURA BLVD,,No APN MATCH
327,DELCO TIRE COMPANY,238233,/details/1310/ARD/238233/18d4fa27ade3eec674be60458f4fdb41,Automotive Repair Dealer,Cancelled,"March 31, 2018",,ENCINO,California,LOS ANGELES,91316,1,180.0,search.dca.ca.gov,0.25532031059265137,17554 VENTURA BLVD,,No APN MATCH
328,DELCO TIRE AND AUTOMOTIVE CENTER,286383,/details/1310/ARD/286383/c91ef23c78833dd8bc8f1b33a3cba4ca,Automotive Repair Dealer,Valid,"March 31, 2020",,ENCINO,California,LOS ANGELES,91316,1,180.0,search.dca.ca.gov,0.20345759391784668,17554 VENTURA BLVD,,No APN MATCH
329,DEL REY AUTO REPAIR,296484,/details/1310/ARD/296484/c56d616c3661017344356488726fda2e,Automotive Repair Dealer,Valid,"January 31, 2021",,DEL REY,California,FRESNO,93616,1,180.0,search.dca.ca.gov,0.21143412590026853,5221 PORTOLA AVE,,No APN MATCH
330,DEL REY AUTO BODY,284029,/details/1310/ARD/284029/0f1ae1663ade2439016fb3eb7d69f462,Automotive Repair Dealer,Valid,"June 30, 2020",,LOS ANGELES,California,LOS ANGELES,90011,1,180.0,search.dca.ca.gov,0.20245838165283206,5801 S CENTRAL AVE STE D,,No APN MATCH
331,DEL ROSA SERVICE CENTER,275015,/details/1310/ARD/275015/ad4cfa0cadd5361c4acd1458f4de5db4,Automotive Repair Dealer,Cancelled,"December 31, 2014",,SAN BERNARDINO,California,SAN BERNARDINO,92404,1,180.0,search.dca.ca.gov,0.2553207874298096,2742 N DEL ROSA AVE,,No APN MATCH
332,DESOTO AUTO REPAIRS,109351,/details/1310/ARD/109351/f94b69fdc6ae14ceda4b1b097432971e,Automotive Repair Dealer,Delinquent,"April 30, 2018",,SAN FRANCISCO,California,SAN FRANCISCO,94124,1,180.0,search.dca.ca.gov,0.7659525871276855,555 SELBY ST,,No APN MATCH
333,DE SOTO AUTOMOTIVE  (Previous Name),259114,/details/1310/ARD/259114/a00e8211bdf61b3ac7761695b8d9497e,Automotive Repair Dealer,Cancelled,"August 31, 2014",,CHATSWORTH,California,LOS ANGELES,91311,1,180.0,search.dca.ca.gov,0.13364744186401367,9537 DESOTO AVE,,No APN MATCH
334,DE SOTO AUTO REPAIR,228422,/details/1310/ARD/228422/c162ba5da84d8392190c3e3e0588e004,Automotive Repair Dealer,Valid,"June 30, 2020",,CHATSWORTH,California,LOS ANGELES,91311,1,180.0,search.dca.ca.gov,0.1655580997467041,20850 DEVONSHIRE STREET,,No APN MATCH
335,DE LA CRUZ TRANSMISSIONS SERVICE,237903,/details/1310/ARD/237903/1ab1b3333de7e438aa02070ed7c3b574,Automotive Repair Dealer,Delinquent,"February 28, 2019",,CITY OF INDUSTRY,California,LOS ANGELES,91746,1,180.0,search.dca.ca.gov,0.2317812442779541,14630 VALLEY BLVD #L,,No APN MATCH
336,DELACRUZ SMOG ONLY,254099,/details/1310/ARD/254099/3badb144bfd6d05763baf4f706f42caa,Automotive Repair Dealer,Revoked,"February 28, 2011",,SANTA CLARA,California,SANTA CLARA,95050,1,180.0,search.dca.ca.gov,0.8102285861968994,2495 DELACRUZ BLVD,,No APN MATCH
337,DEL ROSA SHELL STATION,232941,/details/1310/ARD/232941/b5f9488c5d85b4b96cc1a5b6817c7ff5,Automotive Repair Dealer,Revoked,"April 30, 2010",,SAN BERNARDINO,California,SAN BERNARDINO,92404,1,180.0,search.dca.ca.gov,0.9309096336364746,2886 N DEL ROSA AVE,,No APN MATCH
338,DEL MAR HEIGHTS ROAD SHELL,181424,/details/1310/ARD/181424/57dedbb0d784c811d715e5a09575741f,Automotive Repair Dealer,Cancelled,"December 31, 2016",,SAN DIEGO,California,SAN DIEGO,92130,1,180.0,search.dca.ca.gov,0.7404189109802246,3015 DEL MAR HEIGHTS RD,,No APN MATCH
339,DEL MAR HIGHLANDS LUBE CENTER,235401,/details/1310/ARD/235401/db02a58ca33f9b9cbb567e262f58452a,Automotive Repair Dealer,Valid,"August 31, 2020",,SAN DIEGO,California,SAN DIEGO,92130,1,180.0,search.dca.ca.gov,0.864091157913208,12911 EL CAMINO REAL,,No APN MATCH
340,DE ALBA'S EL CAJON COLLISION AND SERVICE,280910,/details/1310/ARD/280910/3f73e866947bd88e3d5f48206ac7b06e,Automotive Repair Dealer,Valid,"July 31, 2020",,EL CAJON,California,SAN DIEGO,92021,1,180.0,search.dca.ca.gov,0.2483325004577637,1135 GREENFIELD DR,,No APN MATCH
341,DOUBLE D CUSTOM,257394,/details/1310/ARD/257394/90b79b0eaca5c2bcc733f290fc7edfea,Automotive Repair Dealer,Valid,"February 29, 2020",,LODI,California,SAN JOAQUIN,95240,1,180.0,search.dca.ca.gov,2.571120262145996,335 EAST KETTLEMAN LN UNIT D,,No APN MATCH
342,DAVIS MOTORSPORTS,195620,/details/1310/ARD/195620/98e3dada21917c4b8633413da56e2f46,Automotive Repair Dealer,Cancelled,"July 31, 2013",,DAVIS,California,YOLO,95616,1,180.0,search.dca.ca.gov,0.16855144500732422,720 OLIVE #X,,No APN MATCH
343,DAVIS MOTORSPORTS,283653,/details/1310/ARD/283653/e952c6e2b1c7ab0250a3b75fdb77f71b,Automotive Repair Dealer,Valid,"May 31, 2020",,DAVIS,California,YOLO,95616,1,180.0,search.dca.ca.gov,0.2263932228088379,720 OLIVE DR. SUITE Y,,No APN MATCH
344,DAVID FITCH & SON AUTO REPAIR,73578,/details/1310/ARD/73578/a1c9758edbdd1d78d7f6c264adf2a168,Automotive Repair Dealer,Cancelled,"October 31, 2012",,COSTA MESA,California,ORANGE,92627,1,180.0,search.dca.ca.gov,0.1815147399902344,125 ROCHESTER STUNIT D,,No APN MATCH
345,DE LA CRUZ AUTO REPAIR,254804,/details/1310/ARD/254804/2398a2588ab283ed447d2380d5335303,Automotive Repair Dealer,Valid,"October 31, 2020",,ANAHEIM,California,ORANGE,92801,1,180.0,search.dca.ca.gov,0.6163516044616699,2349 W LA PALMA AVE #102,,No APN MATCH
346,DE OCA MOTORS,245854,/details/1310/ARD/245854/88b48ea41b2245d29bc4ba09c56e262b,Automotive Repair Dealer,Valid,"June 30, 2020",,SOUTH GATE,California,LOS ANGELES,90280,1,180.0,search.dca.ca.gov,0.9309122562408448,3827 FIRESTONE BLVD,,No APN MATCH
347,DAVID ANDERSON AUTOMOTIVE,184849,/details/1310/ARD/184849/2347b1c921bbd54fd71983286a7d2eb8,Automotive Repair Dealer,Valid,"July 31, 2020",,UPLAND,California,SAN BERNARDINO,91786,1,180.0,search.dca.ca.gov,0.20646071434021,1008 W 9TH ST,,No APN MATCH
348,DAVID SPUHLERS AUTOTECH,107317,/details/1310/ARD/107317/3f34cea3e5a9571ec5d16ea19b11b5a9,Automotive Repair Dealer,Cancelled,"January 31, 2005",,LINDSAY,California,TULARE,93247,1,180.0,search.dca.ca.gov,0.28922128677368164,655 E FIR ST,,No APN MATCH
349,DE LA CRUZ SMOG ONLY  (Previous Name),267952,/details/1310/ARD/267952/2369ebe5a9ecb7d816076b7db46b6196,Automotive Repair Dealer,Cancelled,"February 28, 2014",,SANTA CLARA,California,SANTA CLARA,95050,1,180.0,search.dca.ca.gov,0.9957356452941896,2491 DE LA CRUZ BLVD,,No APN MATCH
350,DAVE'S FAMILY AUTOMOTIVE,296103,/details/1310/ARD/296103/8301ce4c9b0005281775b40fc5a88a8e,Automotive Repair Dealer,Valid,"November 30, 2020",,AUBURN,California,PLACER,95603,1,180.0,search.dca.ca.gov,0.20545673370361328,140 ELM AVE,,No APN MATCH
351,DAVE FOLTZ AUTOMOTIVE,100518,/details/1310/ARD/100518/08aeded8ce2e526b0f1a99527a21fa7d,Automotive Repair Dealer,Valid,"February 28, 2021",,PASO ROBLES,California,SAN LUIS OBISPO,93446,1,180.0,search.dca.ca.gov,0.222423791885376,2951 RIVERSIDE AVE,,No APN MATCH
352,DAVES MOTOR WORKS,232977,/details/1310/ARD/232977/3b5bc0f8027e3eac4b5ef21eaa923599,Automotive Repair Dealer,Cancelled,"April 30, 2017",,SIMI VALLEY,California,VENTURA,93065,1,180.0,search.dca.ca.gov,0.27127933502197266,679 EASY STREET #D,,No APN MATCH
353,DAVES MOTOR WORKS,214030,/details/1310/ARD/214030/6423cfae3a027f43d32011ca3df16826,Automotive Repair Dealer,Cancelled,"December 31, 2004",,SIMI VALLEY,California,VENTURA,93065,1,180.0,search.dca.ca.gov,0.3141636848449707,679 EASY STREET UNIT D,,No APN MATCH
354,DATSUN ALLEY,216090,/details/1310/ARD/216090/a59aee594d454d482209d20f8d89c869,Automotive Repair Dealer,Delinquent,"May 31, 2017",,SIGNAL HILL,California,LOS ANGELES,90755,1,180.0,search.dca.ca.gov,0.2353670597076416,2202 EAST 28TH STREET,,No APN MATCH
355,DAVE FOLTS TRANSMISSIONS,67749,/details/1310/ARD/67749/e7a26657ae4f3080c0d71077c70bffa3,Automotive Repair Dealer,Cancelled,"February 28, 2005",,LA HABRA,California,ORANGE,90631,1,180.0,search.dca.ca.gov,0.26429152488708496,631 E LAMBERT RD UNIT C,,No APN MATCH
356,DANIEL RADIATOR SHOP,279058,/details/1310/ARD/279058/fd08e5b9a8252ea3bae665b141822362,Automotive Repair Dealer,Valid,"January 31, 2021",,SAN DIEGO,California,SAN DIEGO,92115,1,180.0,search.dca.ca.gov,0.28024935722351074,6205 UNIVERSITY AVE,,No APN MATCH
357,DAN ALLREDS MOBIL TRANSMISSION,207630,/details/1310/ARD/207630/e09e6bf0839c8b3cc544233ca1b1f1f1,Automotive Repair Dealer,Cancelled,"October 31, 2016",,JACKSON,California,AMADOR,95642,1,180.0,search.dca.ca.gov,0.23038363456726074,15361 CLINTON ROAD,,No APN MATCH
358,DAEDALUS AUTO BODY SHOP,247797,/details/1310/ARD/247797/0eb09c58b7f1332004252ae73abdcba2,Automotive Repair Dealer,Valid,"October 31, 2020",,CAMARILLO,California,VENTURA,93012,1,180.0,search.dca.ca.gov,0.2303776741027832,373 S DAWSON DR UNIT 4N,,No APN MATCH
359,DAN FIERRO JR TIRES  (Previous Name),126616,/details/1310/ARD/126616/bd22de4fc6c05a6a5b59821295ef559f,Automotive Repair Dealer,Valid,"July 31, 2020",,PACOIMA,California,LOS ANGELES,91331,1,180.0,search.dca.ca.gov,0.2981994152069092,10741 SAN FERNANDO RD,,No APN MATCH
360,D.I.C.E. MOTORSPORTS TRACY,284440,/details/1310/ARD/284440/774b534fb20f2a0997533cb619a52075,Automotive Repair Dealer,Cancelled,"August 31, 2018",,TRACY,California,SAN JOAQUIN,95304,1,180.0,search.dca.ca.gov,0.27127528190612793,4160 COMMERCIAL DRIVE SUITE D,,No APN MATCH
361,DARRELL HAVENS MOBILE REPAIR,247634,/details/1310/ARD/247634/d3e9e901f0a43d30d8798b6533dcd30b,Automotive Repair Dealer,Cancelled,"October 31, 2007",,LUCERNE,California,LAKE,92356,1,180.0,search.dca.ca.gov,0.41190052032470703,10481 BARSTOW ROAD,,No APN MATCH
362,DANIEL ANGUIANO ESPINOZA & FAMILY,289375,/details/1310/ARD/289375/a47997cfc79fd605bb2909f71a339395,Automotive Repair Dealer,Delinquent,"January 31, 2019",,LOS ANGELES,California,LOS ANGELES,90063,1,180.0,search.dca.ca.gov,0.3849565982818604,817 N ALMA AVE,,No APN MATCH
363,DAVIS MITSUBISHI,216359,/details/1310/ARD/216359/6e2fb36267dabaa683d7e68f90a1d7aa,Automotive Repair Dealer,Cancelled,"May 31, 2005",,DAVIS,California,YOLO,95616,1,180.0,search.dca.ca.gov,0.8896238803863525,5034 CHILES RD,,No APN MATCH
364,D & S BODY SHOP INC,186872,/details/1310/ARD/186872/5748491a0371e9600d646a071222ba8e,Automotive Repair Dealer,Valid,"December 31, 2020",,SAN RAMON,California,CONTRA COSTA,94583,1,180.0,search.dca.ca.gov,0.1974670886993408,1955 SAN RAMON VALLEY BLVD,,No APN MATCH
365,D J AUTO CENTER,178318,/details/1310/ARD/178318/8abebf3793ab88d44e1b307f7ab4af7e,Automotive Repair Dealer,Revoked,"May 31, 1998",,LOS ANGELES,California,LOS ANGELES,90006,1,180.0,search.dca.ca.gov,0.34607839584350586,2400 W OLYMPIC BLVD,,No APN MATCH
