name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date
JULIOS TRANSMISSION SHOP,67029,/details/1310/ARD/67029/ac6dd0d6998478d28f20ad37662ac4bf,Automotive Repair Dealer,Cancelled,"January 31, 2017",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.18737077713012695,10214 EAST 14TH STREET,
K AND L AUTO REPAIR,255650,/details/1310/BS/255650/63e4797fbd8b7ac889058b91ddf16b21,Brake Station,Cancelled,"July 31, 2012",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.305359125137329,1429 14TH AVE,
LAKE SHORE 76 SMOG TEST ONLY  (Previous Name),244073,/details/1310/TC/244073/e29034be917f5bda8930df6e7087113a,Smog Station - Test Only,Cancelled,"February 28, 2013",N/A,OAKLAND,California,ALAMEDA,94610,1,180.0,search.dca.ca.gov,2.81829833984375,3220 LAKE SHORE AVE,
JOHN COX PIEDMONT MEM CHPL INC,847,/details/4800/FD/847/db86a59e4a813b672bbb1d7db4b9b967,Funeral Establishment,CANCELLED,"January 31, 1984",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.16733551025390625,4016 HOWE ST,
JOHNNYS AUTO REPAIR SHOP,197783,/details/1310/ARD/197783/8008ca3f70eadd3347f2bf3f0d502a5b,Automotive Repair Dealer,Cancelled,"January 31, 2020",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.2053086757659912,3074 BROADWAY,
JOHNNY'S AUTO REPAIR SHOP,296311,/details/1310/ARD/296311/47b19f80a13c40ee28ea74194a3dd65d,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.22200798988342285,3074 BROADWAY,
JOE'S AUTO CARE,264532,/details/1310/ARD/264532/5414f09680c6bd6720c90374c6343478,Automotive Repair Dealer,Cancelled,"April 30, 2016",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.2515072822570801,2550 HIGH STREET,
JJ AUTO BODY SHOP,238520,/details/1310/ARD/238520/2731108fabf5a7f5dd336ca5e0cec3c4,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.1912977695465088,4951 SAN LEANDRO STREET,
JIMENEZ GENERAL AUTO REPAIR,114298,/details/1310/ARD/114298/d52bd968fd5ad35a65190c00f89458c8,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.1890108585357666,6001 FOOTHILL BLVD,
JEMCO AUTO CARE & COLLISION CENTER,205605,/details/1310/RO/205605/6784a61969237acb2329c05349c8967c,Smog Station - Repair Only,Cancelled,"June 30, 2014",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.6602602005004883,475 4TH ST,
K & T AUTO REPAIR,243757,/details/1310/BS/243757/8a3f90eb5f89d6d5f70d1bf2f4a4cd44,Brake Station,Cancelled,"February 28, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.4906258583068848,3755 FOOTHILL BLVD,
JASON 76 AUTO REPAIR,184567,/details/1310/RC/184567/c490654d99cde78980537718ca3c0521,Smog Station - Test & Repair,Cancelled,"July 31, 2005",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.6112625598907471,3101 98TH AVE,
K & T AUTO REPAIR,243757,/details/1310/ARD/243757/887ccea7218b98fb9e3240b9bc525ff6,Automotive Repair Dealer,Cancelled,"February 28, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6092066764831543,3755 FOOTHILL BLVD,
JAMES AUTO REPAIR LLC.,291062,/details/1310/ARD/291062/b5d40b21d466acac93bbb1add3e77727,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6356062889099121,2801 FOOTHILL BLVD.,
JAMES AUTO REPAIR LLC.,291062,/details/1310/LS/291062/a03106170fe795a5cd6f65d1d3978b2e,Lamp Station,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.5893869400024414,2801 FOOTHILL BLVD.,
JAMES AUTO REPAIR,209543,/details/1310/ARD/209543/d2c60b0a773e586a2fb9f6808259af1a,Automotive Repair Dealer,Delinquent,"February 28, 2019",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.22164487838745117,1047 39TH ST,
JASONS AUTO SERVICE,218012,/details/1310/ARD/218012/08e4005d721b3704d65ced7943f12117,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.377570629119873,2424 BROADWAY,
JACKSON FUNERAL HOME,832,/details/4800/FD/832/cac5ae2f50fff8568a3dd49d6d8c0416,Funeral Establishment,CANCELLED,"January 31, 1978",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.18447279930114746,1904 ADELINE ST,
JASONS AUTO SERVICE,218012,/details/1310/RC/218012/c72aa6a0b4ebfa3169affc8a8cd5c8be,Smog Station - Test & Repair,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.6076149940490723,2424 BROADWAY,
J1 AUTO,273803,/details/1310/ARD/273803/ab04497d87aca3c35f4d4412447f0949,Automotive Repair Dealer,Delinquent,"July 31, 2020",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.17839264869689941,1101 98TH AVE,
J1 AUTO BODY,293523,/details/1310/ARD/293523/312df33f292fa1f43d9ea2ea0deff97b,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.21443438529968262,1121 98TH AVE,
JASON 76 AUTO REPAIR,184567,/details/1310/ARD/184567/a78c4e76037db4c7b9851e189aaa3690,Automotive Repair Dealer,Delinquent,"July 31, 2019",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,1.5357270240783691,3101 98TH AVE,
JACKSON FUNERAL HOME,1103,/details/4800/FD/1103/adec8770b05cb69b370e0871774aca7a,Funeral Establishment,CANCELLED,"January 31, 1988",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.2549154758453369,8901 E 14TH ST,
J B TRUCK & ELECTRICAL REPAIR,184840,/details/1310/ARD/184840/0dc0d0288480b01f7ba7222a11cc48c9,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.15435314178466797,1433 18TH ST,
J B SMOG CHECK,264174,/details/1310/TC/264174/a4c9228e47cffc23fc6899790ce04abe,Smog Station - Test Only,Cancelled,"February 28, 2014",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.2469334602355957,1325 76TH AVE,
JAMES AUTO REPAIR LLC.,291062,/details/1310/RC/291062/de3e0341888ee1b47ba7cb1bcf9decd2,Smog Station - Test & Repair,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6051805019378662,2801 FOOTHILL BLVD.,
J & J AUTO BODY AND REPAIR,275414,/details/1310/ARD/275414/d670662750b4557cec318032d9c26c51,Automotive Repair Dealer,Cancelled,"January 31, 2019",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.33405542373657227,1221 8TH AVENUE,
J & H CUSTOM AUTO BODY SHOP,259213,/details/1310/ARD/259213/fe19c2b94ac1a427f056dba015f49c6f,Automotive Repair Dealer,Cancelled,"December 31, 2013",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.13868427276611328,9901 PIPPIN ST,
INTL COMPLETE AUTO REP & BODYSHOP,220135,/details/1310/ARD/220135/37e79bed50d9a73b259c4677a7eaecd5,Automotive Repair Dealer,Cancelled,"February 29, 2016",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.23627519607543945,7340 INTERNATIONAL BLVD,
INTERNATIONAL TRANSMISSION COMPLETE AUTO CARE,282280,/details/1310/ARD/282280/8c1c12b766e6344da0e6d106d695338c,Automotive Repair Dealer,Cancelled,"December 31, 2017",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.1683211326599121,7340 INTERNATIONAL BLVD,
INTERNATIONAL TRANSMISSION COMPLETE AUTO CARE,289284,/details/1310/ARD/289284/40be4177707081bad5239f4a867924bf,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.15012049674987793,7340 INTERNATIONAL BLVD,
INTERNATIONAL TIRES & BRAKES INC,296146,/details/1310/ARD/296146/716d4faef59779328e1688f5b0112d0a,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.16485953330993652,6662 INTERNATIONAL BLVD,
JAMES AUTO REPAIR LLC.,291062,/details/1310/BS/291062/a7171d78658faabee97572e84b2c9180,Brake Station,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.9113028049468994,2801 FOOTHILL BLVD.,
INTERNATIONAL TIRES & BRAKES,228284,/details/1310/ARD/228284/e301701c345d6a77765ebb120b3242c8,Automotive Repair Dealer,Cancelled,"June 30, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.2388603687286377,6662 INTERNATIONAL BLVD,
J & OS COMMERCIAL TIRE CENTER,195875,/details/1310/ARD/195875/1c9b30acb9bb36ec427a4c454434ab1e,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,1.4513463973999023,2401 UNION ST,
INTERNATIONAL SMOG TEST ONLY CENTR,236601,/details/1310/ARD/236601/1d1874641062f5555f894e6601810ec6,Automotive Repair Dealer,Cancelled,"November 30, 2013",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.671614408493042,1208 INTERNATIONAL BLVD,
J B SMOG CHECK STATION  (Previous Name),264174,/details/1310/RC/264174/22ea1916185ebe03877ef8b5b6670557,Smog Station - Test & Repair,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,2.0023293495178223,1325 76TH AVE,
J & OS COMMERCIAL TIRE CENTER,195875,/details/1310/RC/195875/79e58531d2ec865400d2239ec9e43c61,Smog Station - Test & Repair,Cancelled,"August 31, 2006",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,2.086045026779175,2401 UNION ST,
J B SMOG CHECK,264174,/details/1310/ARD/264174/96043d340613b0e80e01e94ef2806801,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,2.1869773864746094,1325 76TH AVE,
INTERNATIONAL AUTO SALES,233238,/details/1310/ARD/233238/b5f8436f4c6a8aee01d82004c636d6b0,Automotive Repair Dealer,Cancelled,"April 30, 2016",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.25542783737182617,911 E 12TH ST,
INTERNATIONAL AUTO REPAIR,273413,/details/1310/ARD/273413/fa03b5d1e36f0a0b0d1bc96f2dec58a4,Automotive Repair Dealer,Delinquent,"June 30, 2018",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.13492083549499512,3609 INTERNATIONAL BLVD,
JUNIOR A AUTO GLASS CO,234511,/details/1310/ARD/234511/818d8be12e7ba2b20be6b01fea7d771b,Automotive Repair Dealer,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,4.8911120891571045,3451 PAXTON AVENUE,
INSTA LUBE,258850,/details/1310/ARD/258850/206de5e2c32040a92321707a43466c3d,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.1445152759552002,736 WEST MACARTHUR BLVD,
INTERNATIONAL SMOG TEST & AUTO SERVICE,274101,/details/1310/RC/274101/2d5e393dfb896f8d229a25e1378ca454,Smog Station - Test & Repair,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.5803062915802002,1208 INTERNATIONAL BLVD,
INSTA LUBE,212233,/details/1310/ARD/212233/f502cd3fb08e2b306a92344de21bb8e6,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.24135804176330566,7805 INTERNATIONAL BLVD,
INTERNATIONAL SHELL,264253,/details/1310/TC/264253/14c6b5f91e960e7a6bffc31b8283b739,Smog Station - Test Only,Cancelled,"February 28, 2018",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.7493686676025391,3750 INTERNATIONAL BLVD,
INFINITI OF OAKLAND,266729,/details/1310/ARD/266729/175ad26bbcccb1cadd709824605ba188,Automotive Repair Dealer,Cancelled,"September 30, 2013",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.1748487949371338,2735 BROADWAY,
INDEPENDENT FACTORY AUTOMOTIVE,239471,/details/1310/ARD/239471/594d8a44380889d024114dc48a6ea003,Automotive Repair Dealer,Cancelled,"May 31, 2017",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.20636892318725586,3074 BROOK STREET,
INDEPENDENT AUTOMOTIVE,215368,/details/1310/ARD/215368/c780e936f0c7b087c946d6685fb835d6,Automotive Repair Dealer,Cancelled,"March 31, 2005",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.20575571060180664,3901 INTERNATIONAL BLVD,
INDEPENDENT MECHANICS,94572,/details/1310/ARD/94572/3cfa2e00edf38f4394668105075658c0,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.2747952938079834,2926 MINNA AVE,
INTERNATIONAL SMOG TEST & AUTO SERVICE,274101,/details/1310/ARD/274101/66dcfb52e5b27648e4fbad21bb25dcbe,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.6545758247375488,1208 INTERNATIONAL BLVD,
IN N OUT AUTO SERVICE,250846,/details/1310/ARD/250846/fce3ab71566507b3bd8f2dd779aa1899,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7440617084503174,712 E 12TH STREET,
INTERNATIONAL SHELL,264253,/details/1310/ARD/264253/83af5acafb93ea8a2b909aa7ca703c4e,Automotive Repair Dealer,Cancelled,"February 28, 2018",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.7252686023712158,3750 INTERNATIONAL BLVD,
IN N OUT AUTO SERVICE,250846,/details/1310/RC/250846/a811854ebbdf9ff56862139a820b6108,Smog Station - Test & Repair,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.662421703338623,712 E 12TH STREET,
IMPORT MOTORS,13909,/details/1310/RC/13909/fe5f6dea4368f75f3bca0b7f2427e24a,Smog Station - Test & Repair,Delinquent,"April 30, 2018",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.6622822284698486,4000 TELEGRAPH AVE,
IAM AUTO REPAIR SERVICE,271207,/details/1310/ARD/271207/a9c3a3db1b02cff7b251962e7303c2df,Automotive Repair Dealer,Cancelled,"December 31, 2013",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.23356032371520996,842 E12 ST,
IMMACULATE AUTO BODY & CUSTOM PNT,114567,/details/1310/ARD/114567/275d4c4c36a5ad6cd49154d1be07e303,Automotive Repair Dealer,Revoked,"December 31, 1994",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2698967456817627,1430 14TH AVE,
IAM AUTO REPAIR SERVICE  (Previous Name),272762,/details/1310/RO/272762/95efdf57bdfd936535acfdb0da218fe1,Smog Station - Repair Only,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.6935989856719971,842 E 12TH ST,
IAM AUTO CARE,281993,/details/1310/ARD/281993/0dbdfa932bbc35d0e050546443c99eb3,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.7049520015716553,2550 HIGH ST,
INTERNATIONAL SMOG TEST & AUTO SERVICE,274101,/details/1310/TC/274101/4c038174a9cc757b04a1ee9e4c94686a,Smog Station - Test Only,Cancelled,"August 31, 2016",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,2.9928882122039795,1208 INTERNATIONAL BLVD,
IAM AUTO REPAIR SERVICE  (Previous Name),272762,/details/1310/ARD/272762/c29bb44b6ffd0d69eca6b55efd76a230,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7712709903717041,842 E 12TH ST,
IMPORT MOTORS,13909,/details/1310/ARD/13909/3e66e4e624a7403168473b588dce4ac5,Automotive Repair Dealer,Delinquent,"April 30, 2018",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,1.3899626731872559,4000 TELEGRAPH AVE,
IAM AUTO CARE,281993,/details/1310/RO/281993/a190395ea2edf6ac736d0d72e8d01dd4,Smog Station - Repair Only,Delinquent,"November 30, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6780025959014893,2550 HIGH ST,
HUSTEADS COLLISION CENTER INC,260324,/details/1310/ARD/260324/664f97a2e04ec185f19e3f892e3eac76,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.19587397575378418,2915 MARKET STREET,
I MAX AUTO TECH,230763,/details/1310/LS/230763/6a79a5c328927840ef51a88bd6fcf65c,Lamp Station,Cancelled,"November 30, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6309788227081299,3526 SAN LEANDRO ST,
HOOSHIS AUTO SERVICE,142138,/details/1310/ARD/142138/e2cad697274dd1278ac142f527e78865,Automotive Repair Dealer,Delinquent,"September 30, 2019",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,0.24874496459960938,1499 MAC ARTHUR BLVD,
HOUSE OF KANDYS BODY SHOP,215564,/details/1310/ARD/215564/11c379c9121ed016592bf5240cfdbbca,Automotive Repair Dealer,Revoked,"March 31, 2003",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.30483102798461914,1232 39TH AVENUE,
IAM AUTO CARE,281993,/details/1310/RC/281993/381c0bf9bcf5cca5cad60dd9272c2daf,Smog Station - Test & Repair,Cancelled,"November 30, 2016",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6915061473846436,2550 HIGH ST,
I MAX AUTO TECH,230763,/details/1310/BS/230763/6a509a9ec469c8f9c8abfd3336a629df,Brake Station,Cancelled,"November 30, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.50836181640625,3526 SAN LEANDRO ST,
HONDA OF OAKLAND,217132,/details/1310/ARD/217132/a526a54bcf75ac2bd74a916d3e361cf7,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.661013126373291,327 34TH ST,
HIGH STREET HAND CAR WASH,250747,/details/1310/ARD/250747/77a8adb112188f2289415d1748221437,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.172501802444458,569 HIGH ST,
I MAX AUTO TECH,230763,/details/1310/RC/230763/d333a7ffa92d357b036308d1271f6701,Smog Station - Test & Repair,Cancelled,"November 30, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,2.0900418758392334,3526 SAN LEANDRO ST,
I MAX AUTO TECH,230763,/details/1310/ARD/230763/19c1e9b571919ce519b65a431ce30976,Automotive Repair Dealer,Cancelled,"November 30, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.955643653869629,3526 SAN LEANDRO ST,
INTERNATIONAL SMOG TEST ONLY CENTR,236601,/details/1310/TC/236601/93e18b4273e88afd97d8e049f7c528b7,Smog Station - Test Only,Cancelled,"November 30, 2013",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,6.0674450397491455,1208 INTERNATIONAL BLVD,
HIGH ST SMOG CHECK,261712,/details/1310/TC/261712/e99569064fece130091247f3658b6d94,Smog Station - Test Only,Revoked,"March 31, 2013",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6767106056213379,4321 SAN LEANDRO ST,
HIGH TECH AUTO & TRUCK REPAIR,240490,/details/1310/ARD/240490/3ebcf1604f9f45de1d8606a4646590bf,Automotive Repair Dealer,Cancelled,"July 31, 2019",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,2.041628837585449,7810 INTERNATIONAL BLVD,
HIGH ST SMOG,270334,/details/1310/TC/270334/88125f6ecfebf771480b65c0ddd0a41d,Smog Station - Test Only,Cancelled,"September 30, 2014",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.22153902053833008,4321 SAN LEANDRO ST,
HIGH ST SMOG CHECK,261712,/details/1310/ARD/261712/18b2610f877e1b118c0d3b073d4766db,Automotive Repair Dealer,Revoked,"March 31, 2013",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.9151239395141602,4321 SAN LEANDRO ST,
HIGH ST SMOG,270334,/details/1310/ARD/270334/1d6894e81128a2f781558db56c9310df,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.5938234329223633,4321 SAN LEANDRO ST,
HIGH TECH AUTO & TRUCK REPAIR,240490,/details/1310/RC/240490/4141b91167b5351752df9a6dbde2a88a,Smog Station - Test & Repair,Cancelled,"July 31, 2019",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,3.160546064376831,7810 INTERNATIONAL BLVD,
IN N OUT AUTO SERVICE,250846,/details/1310/TC/250846/07c6eee8c47e8e1760c27a8def603e9b,Smog Station - Test Only,Cancelled,"May 31, 2016",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,5.9487059116363525,712 E 12TH STREET,
HIGH ST SMOG,270334,/details/1310/BS/270334/14e063900b867c9be74feda0a10c99d0,Brake Station,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.5624961853027344,4321 SAN LEANDRO ST,
HI TECH COLLISION REPAIR,202873,/details/1310/ARD/202873/a4fca5ffd875f7e386986f1323d4b19d,Automotive Repair Dealer,Cancelled,"December 31, 2012",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.21890878677368164,504 E 10TH ST,
HIGH STREET AUTOMOTIVE CENTER,168595,/details/1310/RC/168595/0e83c737cdc1ea17495d19beb4966632,Smog Station - Test & Repair,Cancelled,"September 30, 2013",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,2.8086178302764893,421 23RD AVE,
HIGH ST SMOG,270334,/details/1310/LS/270334/08a851c04f09516fe8435ca34c82dfae,Lamp Station,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6675534248352051,4321 SAN LEANDRO ST,
HENRY SPEED AUTO REPAIR,107261,/details/1310/ARD/107261/17dc81e5849a0d7f8ba9724bb8b43838,Automotive Repair Dealer,Cancelled,"January 31, 2012",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.30837392807006836,1093 61ST STREET,
HAYASA MOTORBIKES,206556,/details/1310/ARD/206556/3063f524094af889217e70371739cefe,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.22067737579345703,430 E 10TH ST,
HAYES AUTO REPAIR,274235,/details/1310/ARD/274235/d17374e9544a107dce0fb49c9939eb35,Automotive Repair Dealer,Cancelled,"September 30, 2014",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.26296067237854004,3927 INTERNATINAL BLVD,
HAVENSCOURT GARAGE,261395,/details/1310/ARD/261395/9cb25d3ae9f4975b874a590ebce59839,Automotive Repair Dealer,Delinquent,"April 30, 2020",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.16997003555297852,6026 FOOTHILL BLVD,
HI QUALITY AUTO,285024,/details/1310/RC/285024/56f13998afbed380c1283c87913a3e21,Smog Station - Test & Repair,Delinquent,"October 31, 2017",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.6919476985931396,6528 INTERNATIONAL BLVD,
HARRYS QUALITY AUTOMOTIVE CENTER,246151,/details/1310/ARD/246151/c1a6a5ba9dc59652e57d2566bf4eb025,Automotive Repair Dealer,Cancelled,"June 30, 2013",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.18782687187194824,6548 FOOTHILL BLVD,
"HARRY'S OAKLAND AUTO SERVICE, LLC",267402,/details/1310/ARD/267402/6c3ecfe08c311f5ff37dbe2af9e148a3,Automotive Repair Dealer,Delinquent,"December 31, 2017",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.19584274291992188,6548 FOOTHILL BLVD,
